Env,x,y,z
0.0,-31.14466,0.80373454,-0.53811216
0.0,-31.133158,0.7772404,-0.5376744
0.0,-31.121786,0.749413,-0.53716516
0.0,-31.110538,0.72038364,-0.53659725
0.0,-31.099398,0.69027436,-0.53597593
0.0,-31.088377,0.6592481,-0.5353012
0.0,-31.077463,0.62742865,-0.53459215
0.0,-31.066647,0.5949613,-0.5338497
0.0,-31.055916,0.561993,-0.5330863
0.0,-31.045267,0.528654,-0.5323081
0.0,-31.034693,0.4950943,-0.5315194
0.0,-31.024176,0.46144962,-0.530735
0.0,-31.013706,0.42785883,-0.5299549
0.0,-31.00328,0.39444888,-0.5291896
0.0,-30.992893,0.36136067,-0.5284505
0.0,-30.982533,0.32872844,-0.5277362
0.0,-30.972183,0.2966677,-0.5270605
0.0,-30.961842,0.2652992,-0.5264187
0.0,-30.951511,0.23475242,-0.52582407
0.0,-30.941172,0.20512605,-0.52528095
0.0,-30.930822,0.17653406,-0.52478886
0.0,-30.920464,0.14907587,-0.524354
0.0,-30.910091,0.12284744,-0.52398205
0.0,-30.899706,0.09793961,-0.5236721
0.0,-30.88929,0.074431896,-0.523427
0.0,-30.878857,0.052401066,-0.5232463
0.0,-30.868399,0.031910658,-0.523139
0.0,-30.857922,0.013032675,-0.52310467
0.0,-30.84742,-0.0041781664,-0.5231314
0.0,-30.836906,-0.019682646,-0.52323914
0.0,-30.82637,-0.03343284,-0.5234122
0.0,-30.815838,-0.04539466,-0.5236597
0.0,-30.805286,-0.055550933,-0.5239816
0.0,-30.794725,-0.06388068,-0.5243697
0.0,-30.78415,-0.07038343,-0.52482796
0.0,-30.77359,-0.0750339,-0.5253558
0.0,-30.763023,-0.077854514,-0.52594995
0.0,-30.752478,-0.07883823,-0.5266142
0.0,-30.741928,-0.07802534,-0.5273423
0.0,-30.731398,-0.07542634,-0.5281377
0.0,-30.720882,-0.07108474,-0.5289941
0.0,-30.710396,-0.06502235,-0.5299158
0.0,-30.699926,-0.05729091,-0.5308943
0.0,-30.68947,-0.04794514,-0.5319376
0.0,-30.679039,-0.037032843,-0.53303623
0.0,-30.668629,-0.024626136,-0.53419495
0.0,-30.658253,-0.010771513,-0.535408
0.0,-30.647894,0.004452467,-0.53667593
0.0,-30.637552,0.020960808,-0.53799963
0.0,-30.627224,0.038684845,-0.5393729
0.0,-30.616924,0.057553172,-0.5407982
0.0,-30.606628,0.0774616,-0.54227114
0.0,-30.59635,0.09833825,-0.5437975
0.0,-30.586079,0.12008953,-0.5453658
0.0,-30.5758,0.14260912,-0.54698277
0.0,-30.565536,0.1658349,-0.5486412
0.0,-30.555254,0.18964398,-0.5503435
0.0,-30.544968,0.21394753,-0.55208874
0.0,-30.534674,0.23866367,-0.5538697
0.0,-30.524355,0.26368582,-0.5556903
0.0,-30.514015,0.28891277,-0.5575414
0.0,-30.503645,0.3142599,-0.55943155
0.0,-30.493237,0.33963144,-0.5613494
0.0,-30.482805,0.3649305,-0.5632968
0.0,-30.472324,0.39006853,-0.5652709
0.0,-30.46181,0.41496027,-0.56726503
0.0,-30.451254,0.43952692,-0.56928444
0.0,-30.440636,0.46366143,-0.5713234
0.0,-30.429981,0.48731124,-0.5733743
0.0,-30.41927,0.51036835,-0.57543945
0.0,-30.408516,0.5327896,-0.57751036
0.0,-30.3977,0.5544702,-0.5795927
0.0,-30.386839,0.5753734,-0.5816736
0.0,-30.375912,0.59541655,-0.5837517
0.0,-30.364954,0.6145588,-0.5858278
0.0,-30.353947,0.6327379,-0.5878954
0.0,-30.34288,0.64988625,-0.5899496
0.0,-30.33178,0.66597986,-0.59199
0.0,-30.320637,0.6809714,-0.59401274
0.0,-30.309465,0.6948303,-0.59601593
0.0,-30.298254,0.7075162,-0.5979929
0.0,-30.28701,0.7190113,-0.5999403
0.0,-30.275738,0.7292813,-0.6018586
0.0,-30.264458,0.7383294,-0.60374355
0.0,-30.253147,0.74612737,-0.6055908
0.0,-30.241837,0.7526741,-0.607399
0.0,-30.230515,0.757972,-0.60916567
0.0,-30.21919,0.76202226,-0.6108904
0.0,-30.207865,0.7648202,-0.6125703
0.0,-30.196548,0.76639163,-0.6142044
0.0,-30.18525,0.76676023,-0.6157918
0.0,-30.173958,0.7659228,-0.6173258
0.0,-30.162691,0.7639295,-0.61881065
0.0,-30.151436,0.760782,-0.6202483
0.0,-30.140217,0.7565323,-0.6216321
0.0,-30.129026,0.751217,-0.62297344
0.0,-30.117863,0.74486923,-0.6242552
0.0,-30.106733,0.7375325,-0.6254902
0.0,-30.095625,0.7292404,-0.6266775
0.0,-30.084572,0.72006965,-0.6278186
0.0,-30.073547,0.7100414,-0.6289072
0.0,-30.062569,0.699232,-0.6299586
0.0,-30.05161,0.68767583,-0.63096094
0.0,-30.040707,0.6754513,-0.6319251
0.0,-30.029827,0.66259754,-0.63285255
0.0,-30.018993,0.6491891,-0.6337371
0.0,-30.008194,0.6352776,-0.6345887
0.0,-29.997427,0.6209302,-0.6354079
0.0,-29.9867,0.60620797,-0.6362052
0.0,-29.975998,0.5911709,-0.6369629
0.0,-29.965322,0.5758865,-0.6376996
0.0,-29.954676,0.560416,-0.6384163
0.0,-29.944052,0.5448159,-0.63911295
0.0,-29.933455,0.52915704,-0.6397915
0.0,-29.922869,0.51348996,-0.64045477
0.0,-29.91231,0.49788713,-0.6411085
0.0,-29.901766,0.4824041,-0.64174795
0.0,-29.891232,0.46708846,-0.6423898
0.0,-29.880714,0.45201457,-0.6430216
0.0,-29.870201,0.43722308,-0.64365625
0.0,-29.859694,0.4227718,-0.6442871
0.0,-29.849188,0.40870607,-0.6449199
0.0,-29.838688,0.39507842,-0.6455574
0.0,-29.8282,0.38193655,-0.64619684
0.0,-29.8177,0.36931145,-0.64685154
0.0,-29.807198,0.35726118,-0.6475105
0.0,-29.796703,0.34581077,-0.64818
0.0,-29.786198,0.33499634,-0.6488652
0.0,-29.775688,0.3248539,-0.64956
0.0,-29.76517,0.3154136,-0.6502676
0.0,-29.754658,0.30670512,-0.65099525
0.0,-29.744135,0.29874158,-0.6517415
0.0,-29.7336,0.29154325,-0.65250015
0.0,-29.72306,0.28513336,-0.6532793
0.0,-29.712513,0.2795167,-0.6540766
0.0,-29.701965,0.2747202,-0.6548867
0.0,-29.691402,0.27073264,-0.6557231
0.0,-29.680843,0.2675737,-0.6565757
0.0,-29.670267,0.26522863,-0.6574435
0.0,-29.659687,0.26370597,-0.65833807
0.0,-29.649097,0.26299322,-0.6592479
0.0,-29.638502,0.26309133,-0.6601777
0.0,-29.627905,0.2639836,-0.6611247
0.0,-29.6173,0.2656641,-0.662096
0.0,-29.606672,0.26809072,-0.66307974
0.0,-29.596052,0.27127814,-0.6640868
0.0,-29.585426,0.2751875,-0.66511106
0.0,-29.57478,0.27979374,-0.66615295
0.0,-29.564127,0.28507674,-0.6672125
0.0,-29.553474,0.29100883,-0.6682863
0.0,-29.5428,0.29754865,-0.6693764
0.0,-29.53212,0.3046776,-0.67047834
0.0,-29.521423,0.31235588,-0.671597
0.0,-29.510715,0.3205495,-0.67272854
0.0,-29.499996,0.32922125,-0.6738734
0.0,-29.48925,0.3383323,-0.6750307
0.0,-29.478504,0.34785008,-0.6761999
0.0,-29.46774,0.35773146,-0.67737675
0.0,-29.456947,0.3679279,-0.6785588
0.0,-29.446144,0.3784114,-0.67975616
0.0,-29.4353,0.3891294,-0.68095446
0.0,-29.42445,0.4000517,-0.68216467
0.0,-29.413572,0.4111266,-0.68337154
0.0,-29.40267,0.4223119,-0.684587
0.0,-29.391743,0.43357408,-0.6858034
0.0,-29.380783,0.44486856,-0.68701506
0.0,-29.369797,0.45615673,-0.688231
0.0,-29.358784,0.46739125,-0.6894455
0.0,-29.34774,0.47853458,-0.6906538
0.0,-29.33794,0.48956454,-0.6746659
0.0,-29.329092,0.5007137,-0.6499443
0.0,-29.321442,0.5118729,-0.620687
0.0,-29.315044,0.5229622,-0.58983946
0.0,-29.309845,0.53390634,-0.55940866
0.0,-29.30571,0.5446379,-0.5306754
0.0,-29.302498,0.55510664,-0.5043969
0.0,-29.300077,0.565261,-0.4809537
0.0,-29.298313,0.5750561,-0.4631238
0.0,-29.296606,0.5844804,-0.4501133
0.0,-29.29236,0.59354293,-0.44065523
0.0,-29.282434,0.60226774,-0.43366575
0.0,-29.266066,0.6106399,-0.42819595
0.0,-29.24199,0.61865425,-0.4241767
0.0,-29.21893,0.62635493,-0.42131758
0.0,-29.200768,0.6337991,-0.4194522
0.0,-29.186897,0.64106584,-0.41849422
0.0,-29.17601,0.6482054,-0.41834784
0.0,-29.169823,0.65529454,-0.4195943
0.0,-29.167938,0.66237414,-0.4225812
0.0,-29.16747,0.669415,-0.42760992
0.0,-29.166964,0.67631674,-0.43484974
0.0,-29.164854,0.6830224,-0.44820976
0.0,-29.160048,0.6894711,-0.47106218
0.0,-29.152962,0.6956214,-0.5024829
0.0,-29.141682,0.7013503,-0.54361343
0.0,-29.125637,0.7065391,-0.594079
0.0,-29.106756,0.7109999,-0.64998484
0.0,-29.085464,0.7146364,-0.70714617
0.0,-29.06169,0.71735424,-0.7620921
0.0,-29.035053,0.71911913,-0.81264114
0.0,-29.005306,0.71991843,-0.85759306
0.0,-28.97241,0.7197537,-0.89645195
0.0,-28.936413,0.71859187,-0.9291935
0.0,-28.897507,0.7165735,-0.95609856
0.0,-28.855991,0.7137505,-0.9776497
0.0,-28.812075,0.71008205,-0.99444866
0.0,-28.765675,0.70574605,-1.0077152
0.0,-28.717392,0.7007008,-1.017827
0.0,-28.667519,0.6951148,-1.0251527
0.0,-28.616253,0.6889429,-1.0301037
0.0,-28.563763,0.6822333,-1.0330524
0.0,-28.510231,0.6750651,-1.034348
0.0,-28.456226,0.667498,-1.0336704
0.0,-28.40109,0.65958506,-1.0321746
0.0,-28.345673,0.6513842,-1.0293689
0.0,-28.289183,0.64306235,-1.0256376
0.0,-28.2317,0.63543725,-1.0211864
0.0,-28.173786,0.62906516,-1.0162125
0.0,-28.115606,0.6239275,-1.0108862
0.0,-28.057287,0.61992484,-1.0053458
0.0,-27.998976,0.616849,-0.9990835
0.0,-27.940859,0.6147635,-0.9918246
0.0,-27.882748,0.6136071,-0.9840374
0.0,-27.824326,0.61323535,-0.9760151
0.0,-27.76561,0.6138472,-0.9679346
0.0,-27.70723,0.6156094,-0.959321
0.0,-27.648867,0.6184472,-0.9505222
0.0,-27.59063,0.6222924,-0.9417281
0.0,-27.532372,0.62700343,-0.93306947
0.0,-27.47405,0.6325628,-0.9245999
0.0,-27.415663,0.6389705,-0.9163518
0.0,-27.3569,0.64621294,-0.9083071
0.0,-27.297602,0.6544882,-0.90041995
0.0,-27.237598,0.6640513,-0.8926158
0.0,-27.177193,0.6752036,-0.8848133
0.0,-27.116543,0.6879743,-0.87695193
0.0,-27.055271,0.7023202,-0.8689585
0.0,-26.99373,0.7183745,-0.8607583
0.0,-26.93207,0.7360582,-0.85229945
0.0,-26.87042,0.75522006,-0.8435457
0.0,-26.80868,0.77563,-0.8344519
0.0,-26.746817,0.7971166,-0.82500505
0.0,-26.684946,0.81953984,-0.81516814
0.0,-26.622993,0.8427002,-0.804934
0.0,-26.56079,0.8664253,-0.79427624
0.0,-26.498817,0.89069426,-0.78317356
0.0,-26.436834,0.91511166,-0.7716501
0.0,-26.374601,0.9394714,-0.7596884
0.0,-26.312134,0.96378917,-0.74726653
0.0,-26.249666,0.98807216,-0.73434114
0.0,-26.18705,1.0120771,-0.7209141
0.0,-26.12428,1.0357312,-0.7069595
0.0,-26.061613,1.0589424,-0.6919069
0.0,-25.998806,1.0817678,-0.67596674
0.0,-25.935804,1.1041614,-0.6592314
0.0,-25.872707,1.1262023,-0.6417346
0.0,-25.809765,1.1478091,-0.6229658
0.0,-25.746925,1.1690705,-0.60263395
0.0,-25.683939,1.1902679,-0.5810375
0.0,-25.62079,1.2116243,-0.55829465
0.0,-25.557497,1.2333543,-0.53445506
0.0,-25.494146,1.2556573,-0.5089706
0.0,-25.430319,1.2789283,-0.4819913
0.0,-25.365847,1.3035798,-0.45347214
0.0,-25.300941,1.3300575,-0.4232906
0.0,-25.235296,1.3585608,-0.39131367
0.0,-25.168848,1.389437,-0.35733664
0.0,-25.102345,1.4229455,-0.32005334
0.0,-25.036327,1.4592215,-0.27762508
0.0,-24.970592,1.4983904,-0.22956395
0.0,-24.905197,1.5405608,-0.17658973
0.0,-24.840227,1.585693,-0.118507266
0.0,-24.776302,1.6337847,-0.054204345
0.0,-24.713818,1.6847959,0.01679039
0.0,-24.65275,1.7385795,0.09464216
0.0,-24.593065,1.7950208,0.17932475
0.0,-24.534304,1.8540809,0.2690155
0.0,-24.47645,1.9157879,0.3628171
0.0,-24.419304,1.9802049,0.4595828
0.0,-24.362959,2.0473723,0.5592624
0.0,-24.307129,2.1173253,0.6611744
0.0,-24.25143,2.190107,0.765043
0.0,-24.19597,2.2658045,0.8713923
0.0,-24.140427,2.344457,0.97989476
0.0,-24.084465,2.4261153,1.0905391
0.0,-24.028326,2.5108376,1.2045972
0.0,-23.971794,2.5986185,1.3226299
0.0,-23.914753,2.6894917,1.4449768
0.0,-23.856953,2.7834578,1.5711515
0.0,-23.798212,2.8805234,1.70028
0.0,-23.73848,2.9806921,1.8318697
0.0,-23.677603,3.0839314,1.9655538
0.0,-23.615507,3.1901898,2.1010478
0.0,-23.552101,3.2994077,2.238135
0.0,-23.487303,3.4114869,2.3766108
0.0,-23.421047,3.5263038,2.516287
0.0,-23.353456,3.643711,2.6569881
0.0,-23.2843,3.7635808,2.7984436
0.0,-23.213547,3.8856933,2.9404287
0.0,-23.141172,4.009816,3.082725
0.0,-23.067186,4.135676,3.2250996
0.0,-22.991571,4.2629647,3.3672905
0.0,-22.91436,4.391363,3.5090404
0.0,-22.835548,4.520492,3.6500735
0.0,-22.755194,4.6499877,3.7901225
0.0,-22.67331,4.779426,3.928904
0.0,-22.589928,4.9083643,4.066144
0.0,-22.505123,5.036354,4.2015877
0.0,-22.418932,5.162911,4.334987
0.0,-22.33143,5.2875414,4.4661164
0.0,-22.242525,5.4097514,4.5939918
0.0,-22.152548,5.5290117,4.7190027
0.0,-22.0616,5.6448035,4.8412485
0.0,-21.96977,5.756587,4.9607863
0.0,-21.877386,5.8638234,5.0776577
0.0,-21.78412,5.966137,5.1892166
0.0,-21.690622,6.0633655,5.293703
0.0,-21.59673,6.1557593,5.388625
0.0,-21.503479,6.243808,5.475089
0.0,-21.412262,6.3277607,5.5568643
0.0,-21.322859,6.4075484,5.6363964
0.0,-21.23544,6.4825087,5.7168274
0.0,-21.149675,6.551716,5.800352
0.0,-21.065506,6.61425,5.888464
0.0,-20.98279,6.6694965,5.9817433
0.0,-20.901611,6.716977,6.080324
0.0,-20.821993,6.756461,6.1838636
0.0,-20.74399,6.787777,6.2918983
0.0,-20.66798,6.810847,6.403923
0.0,-20.594254,6.8259535,6.519006
0.0,-20.52276,6.8337116,6.636003
0.0,-20.45372,6.8341923,6.7546773
0.0,-20.387297,6.8274956,6.874757
0.0,-20.323807,6.8138494,6.9959936
0.0,-20.263325,6.793647,7.117895
0.0,-20.206093,6.7669864,7.240502
0.0,-20.1522,6.7342343,7.363534
0.0,-20.101748,6.6953855,7.487111
0.0,-20.054848,6.6505814,7.6112156
0.0,-20.011532,6.6000276,7.735706
0.0,-19.971937,6.54381,7.8605957
0.0,-19.936037,6.482289,7.9855633
0.0,-19.903856,6.41568,8.110538
0.0,-19.875496,6.3442554,8.235378
0.0,-19.850914,6.268531,8.359704
0.0,-19.830076,6.189044,8.48325
0.0,-19.812872,6.1062994,8.60578
0.0,-19.799109,6.020817,8.727127
0.0,-19.788708,5.932873,8.847333
0.0,-19.781519,5.8430276,8.9662075
0.0,-19.777248,5.7517896,9.0835905
0.0,-19.7757,5.6594477,9.199558
0.0,-19.776634,5.566284,9.314135
0.0,-19.779917,5.4726415,9.427323
0.0,-19.785233,5.379108,9.538947
0.0,-19.792347,5.285972,9.649069
0.0,-19.801018,5.1935463,9.7577505
0.0,-19.8111,5.1021504,9.865039
0.0,-19.822277,5.0123677,9.970816
0.0,-19.834343,4.9244576,10.075192
0.0,-19.847086,4.8386884,10.178263
0.0,-19.860363,4.7553244,10.280105
